geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
AA30014	25.3948113392612	25.3948113392612	-80.9437688803764	-80.9437688803764
AA30007	25.3857878013488	25.3857878013488	-80.9671346756345	-80.9671346756345
AA30002	25.3916603960025	25.3916603960025	-80.9830396378298	-80.9830396378298
AA30008	25.3871460227419	25.3871460227419	-80.9964609235402	-80.9964609235402
AA30001	25.3916613216217	25.3916613216217	-81.0039169887484	-81.0039169887484
AA30012	25.3934674143915	25.3934674143915	-81.0049112214112	-81.0049112214112
AA30015	25.3948214811177	25.3948214811177	-81.0133618526128	-81.0133618526128
AA30112	25.3754062360911	25.3754062360911	-80.9979523054194	-80.9979523054194
AA30109	25.3695334032005	25.3695334032005	-80.970617998101	-80.970617998101
AA30099	25.3577927147557	25.3577927147557	-80.9666453072474	-80.9666453072474
AA30094	25.3505657470043	25.3505657470043	-80.9572059694621	-80.9572059694621
AA30090	25.3419849239299	25.3419849239299	-80.9517433469416	-80.9517433469416
AA30091	25.3456021679851	25.3456021679851	-80.9706237818534	-80.9706237818534
AA30089	25.3415406431727	25.3415406431727	-81.0138528693037	-81.0138528693037
AA30079	25.3311546780928	25.3311546780928	-81.0198136754264	-81.0198136754264
AA30075	25.3248267891838	25.3248267891838	-80.9522469568279	-80.9522469568279
AA30066	25.3121858965107	25.3121858965107	-80.9592064821372	-80.9592064821372
AA30063	25.3081234866355	25.3081234866355	-80.9646719644024	-80.9646719644024
AA30057	25.2972865010334	25.2972865010334	-80.9641784117071	-80.9641784117071
AA30186	25.2823898014053	25.2823898014053	-81.0098730755198	-81.0098730755198
AA30180	25.2765197431077	25.2765197431077	-81.0108658198061	-81.0108658198061
AA30206	25.1509845278729	25.1509845278729	-80.9542992318182	-80.9542992318182
AA30209	25.1559429517598	25.1559429517598	-80.931971970551	-80.931971970551
AA30213	25.1613467541531	25.1613467541531	-80.9051773051002	-80.9051773051002
AA30235	25.1920249088253	25.1920249088253	-80.8699186869308	-80.8699186869308
AA30237	25.1942964927848	25.1942964927848	-80.8867896249232	-80.8867896249232
AA30228	25.1798754649098	25.1798754649098	-80.9334473420364	-80.9334473420364
AA30233	25.1952292332047	25.1952292332047	-80.9364166759613	-80.9364166759613
AA30245	25.2024539089212	25.2024539089212	-80.936412924	-80.936412924
AA30119	25.2060682950642	25.2060682950642	-80.9413742792194	-80.9413742792194
AA30125	25.2114692486359	25.2114692486359	-80.9071238811808	-80.9071238811808
AA30121	25.2132482112566	25.2132482112566	-80.870888836399	-80.870888836399
AA30131	25.2195689048017	25.2195689048017	-80.8698894108885	-80.8698894108885
AA30136	25.2258943289051	25.2258943289051	-80.8743503095624	-80.8743503095624
AA30138	25.2290494786148	25.2290494786148	-80.8678936606561	-80.8678936606561
AA30140	25.2299521128683	25.2299521128683	-80.8673962658602	-80.8673962658602
AA30139	25.2299708391392	25.2299708391392	-80.8902315533611	-80.8902315533611
AA30135	25.2259109345292	25.2259109345292	-80.8956956354348	-80.8956956354348
AA30155	25.2485066865935	25.2485066865935	-80.9269555585936	-80.9269555585936
AA30157	25.2498316490232	25.2498316490232	-80.8812767040599	-80.8812767040599
AA30165	25.2584003706214	25.2584003706214	-80.8688549939029	-80.8688549939029
AA30167	25.258859164326	25.258859164326	-80.8772956310226	-80.8772956310226
AA30170	25.2642999954	25.2642999954	-80.9080768454107	-80.9080768454107
AA30172	25.2670174874809	25.2670174874809	-80.9224753483027	-80.9224753483027
AA30173	25.2679228427478	25.2679228427478	-80.926943943078	-80.926943943078
AA30174	25.2710777958032	25.2710777958032	-80.9160171353263	-80.9160171353263
AA30179	25.274686280901	25.274686280901	-80.909558827756	-80.909558827756
AA30176	25.2724244971275	25.2724244971275	-80.9031048004483	-80.9031048004483
AA30187	25.2837027608039	25.2837027608039	-80.8886933288996	-80.8886933288996
AA30188	25.2863960946805	25.2863960946805	-80.8693215526718	-80.8693215526718
AA30190	25.2913769819947	25.2913769819947	-80.8862029761963	-80.8862029761963
AA30183	25.2769648947254	25.2769648947254	-80.9552453750557	-80.9552453750557
AA30189	25.2864404591662	25.2864404591662	-80.936865850832	-80.936865850832
AA30192	25.294111748835	25.294111748835	-80.9264315756498	-80.9264315756498
AA30059	25.3040486214478	25.3040486214478	-80.9328829580122	-80.9328829580122
AA30069	25.315338974948	25.315338974948	-80.9373476463423	-80.9373476463423
AA30044	25.4309444203735	25.4309444203735	-81.002426535304	-81.002426535304
AA30040	25.4223652055236	25.4223652055236	-80.9924822507411	-80.9924822507411
AA30042	25.4237189467238	25.4237189467238	-80.9825379430672	-80.9825379430672
AA30046	25.4291366893617	25.4291366893617	-80.9780620617426	-80.9780620617426
AA30041	25.4228141824897	25.4228141824897	-80.971599509395	-80.971599509395
AA30045	25.4273268131364	25.4273268131364	-80.9601622552637	-80.9601622552637
AA30049	25.4327447399638	25.4327447399638	-80.9586687293998	-80.9586687293998
AA30043	25.4241620407514	25.4241620407514	-80.9472357600169	-80.9472357600169
AA30027	25.4092629578931	25.4092629578931	-80.9512194582411	-80.9512194582411
AA30026	25.407911591238	25.407911591238	-80.9621572199471	-80.9621572199471
AA30024	25.4061093056312	25.4061093056312	-80.9825404790412	-80.9825404790412
AA30025	25.407013398843	25.407013398843	-81.0009346282571	-81.0009346282571
AA30081	25.3311400311435	25.3311400311435	-80.9313775291452	-80.9313775291452
AA30087	25.3392634633124	25.3392634633124	-80.9229262387514	-80.9229262387514
AA30086	25.3379047750775	25.3379047750775	-80.9154742049525	-80.9154742049525
AA30082	25.332937904776	25.332937904776	-80.9154776550762	-80.9154776550762
AA30070	25.3225412790338	25.3225412790338	-80.8976001886597	-80.8976001886597
AA30071	25.321632844963	25.321632844963	-80.8901490579086	-80.8901490579086
AA30074	25.324340931015	25.324340931015	-80.8886562025228	-80.8886562025228
AA30072	25.3238843762897	25.3238843762897	-80.8821981930137	-80.8821981930137
AA30077	25.3301971375189	25.3301971375189	-80.8717587010147	-80.8717587010147
AA30083	25.3329089015437	25.3329089015437	-80.8747368761991	-80.8747368761991
AA30093	25.3460003539802	25.3460003539802	-80.8712451506733	-80.8712451506733
AA30096	25.3537103868692	25.3537103868692	-80.918941689187	-80.918941689187
AA30097	25.3541536028852	25.3541536028852	-80.9050274668416	-80.9050274668416
AA30102	25.3618280254372	25.3618280254372	-80.902536684395	-80.902536684395
AA30107	25.3681407174938	25.3681407174938	-80.8901070461521	-80.8901070461521
AA30104	25.3640679584596	25.3640679584596	-80.8786805062583	-80.8786805062583
AA30004	25.385287413	25.385287413	-80.8756769929115	-80.8756769929115
AA30003	25.3852962471177	25.3852962471177	-80.8866121508696	-80.8866121508696
AA30116	25.3816866445297	25.3816866445297	-80.8900947901291	-80.8900947901291
AA30009	25.3871214767885	25.3871214767885	-80.914942907312	-80.914942907312
AA30117	25.3844012076647	25.3844012076647	-80.8975480757802	-80.8975480757802
AA30111	25.3744741151704	25.3744741151704	-80.9074966298001	-80.9074966298001
AA30108	25.3695126206513	25.3695126206513	-80.9164462054058	-80.9164462054058
AA30103	25.3645522987284	25.3645522987284	-80.9288738301859	-80.9288738301859
AA30106	25.3677122942012	25.3677122942012	-80.927381035943	-80.927381035943
AA30114	25.3771908576216	25.3771908576216	-80.9204170857423	-80.9204170857423
AA30016	25.3974920311769	25.3974920311769	-80.8925659941147	-80.8925659941147
AA30019	25.3997380275429	25.3997380275429	-80.8776506382762	-80.8776506382762
AA30022	25.4042503811539	25.4042503811539	-80.8741661730786	-80.8741661730786
AA30021	25.4042569727837	25.4042569727837	-80.8821202570725	-80.8821202570725
AA30028	25.4105734709324	25.4105734709324	-80.8761482389312	-80.8761482389312
AA30029	25.4105669995237	25.4105669995237	-80.8686908984533	-80.8686908984533
AA30032	25.4123735559563	25.4123735559563	-80.8691861060889	-80.8691861060889
AA30031	25.4119578594464	25.4119578594464	-80.918902795356	-80.918902795356
AA30039	25.4196415451952	25.4196415451952	-80.9343106760865	-80.9343106760865
AA30047	25.430472927601	25.430472927601	-80.9233655543199	-80.9233655543199
AA30055	25.4404095273046	25.4404095273046	-80.9293266209872	-80.9293266209872
AA30053	25.4385617042503	25.4385617042503	-80.8686605636533	-80.8686605636533
AA30020	25.4015611359212	25.4015611359212	-81.0998615028219	-81.0998615028219
AA30033	25.4132823225279	25.4132823225279	-81.124232375199	-81.124232375199
AA30030	25.4114688241871	25.4114688241871	-81.1326822399658	-81.1326822399658
AA30038	25.4186919189545	25.4186919189545	-81.1341817137772	-81.1341817137772
AA30035	25.4146192418424	25.4146192418424	-81.1436234922095	-81.1436234922095
AA30018	25.3992720482702	25.3992720482702	-81.1386342201688	-81.1386342201688
AA30013	25.3947534369702	25.3947534369702	-81.1421086983532	-81.1421086983532
AA30010	25.3902690788462	25.3902690788462	-81.1053200202132	-81.1053200202132
AA30115	25.3789869502595	25.3789869502595	-81.096363740515	-81.096363740515
AA30113	25.3753839845742	25.3753839845742	-81.0809534858052	-81.0809534858052
AA30110	25.3699653333583	25.3699653333583	-81.0814468655396	-81.0814468655396
AA30105	25.3641121869354	25.3641121869354	-81.0411886266529	-81.0411886266529
AA30098	25.3559807824808	25.3559807824808	-81.0531122799274	-81.0531122799274
AA30095	25.3510124337794	25.3510124337794	-81.0570854164003	-81.0570854164003
AA30092	25.3460332889758	25.3460332889758	-81.0829215105978	-81.0829215105978
AA30101	25.3627227983826	25.3627227983826	-81.1092718229536	-81.1092718229536
AA30100	25.3577517903548	25.3577517903548	-81.1147336988322	-81.1147336988322
AA30204	25.146022053302	25.146022053302	-80.9726560509084	-80.9726560509084
AA30198	25.137442680376	25.137442680376	-80.9726579618992	-80.9726579618992
AA30200	25.1401530759903	25.1401530759903	-80.9796021509442	-80.9796021509442
AA30193	25.1252534411887	25.1252534411887	-81.0009324733565	-81.0009324733565
AA30197	25.1342840826747	25.1342840826747	-81.0093651018062	-81.0093651018062
AA30195	25.1315732750713	25.1315732750713	-81.0232535103275	-81.0232535103275
AA30196	25.1329244420826	25.1329244420826	-81.0396226702013	-81.0396226702013
AA30199	25.1383441238428	25.1383441238428	-81.0351599756657	-81.0351599756657
AA30202	25.1437646978346	25.1437646978346	-81.0252401042734	-81.0252401042734
AA30205	25.1478290110636	25.1478290110636	-81.0227605019039	-81.0227605019039
AA30208	25.1550545877712	25.1550545877712	-81.0163123229997	-81.0163123229997
AA30210	25.1595698665907	25.1595698665907	-81.0178013288385	-81.0178013288385
AA30214	25.1622795122343	25.1622795122343	-81.0143286994635	-81.0143286994635
AA30212	25.1663424887162	25.1663424887162	-80.9781093088485	-80.9781093088485
AA30222	25.1722129747477	25.1722129747477	-80.9810853783447	-80.9810853783447
AA30218	25.1672471960346	25.1672471960346	-80.9999404600553	-80.9999404600553
AA30223	25.1726655431993	25.1726655431993	-81.0073832794359	-81.0073832794359
AA30221	25.1713079106019	25.1713079106019	-81.0307037808096	-81.0307037808096
AA30229	25.182598433345	25.182598433345	-81.0192933580756	-81.0192933580756
AA30178	25.2742280660647	25.2742280660647	-81.1007502467902	-81.1007502467902
AA30231	25.1871150959475	25.1871150959475	-81.0029179302769	-81.0029179302769
AA30243	25.1988501891793	25.1988501891793	-81.0386513902854	-81.0386513902854
AA30246	25.2029152835953	25.2029152835953	-81.0336895675586	-81.0336895675586
AA30242	25.1984018669323	25.1984018669323	-81.0232661864167	-81.0232661864167
AA30239	25.1970489704985	25.1970489704985	-81.0053996014405	-81.0053996014405
AA30244	25.1993053046212	25.1993053046212	-80.9790960109602	-80.9790960109602
AA30123	25.2110457901677	25.2110457901677	-80.9820720676016	-80.9820720676016
AA30118	25.2069828566673	25.2069828566673	-80.9934881875286	-80.9934881875286
AA30124	25.2110458045635	25.2110458045635	-81.0178088099286	-81.0178088099286
AA30127	25.2133022557523	25.2133022557523	-81.0262471355558	-81.0262471355558
AA30134	25.2232381312931	25.2232381312931	-81.0103646882645	-81.0103646882645
AA30133	25.2214322991725	25.2214322991725	-80.9969621189733	-80.9969621189733
AA30141	25.2318176660188	25.2318176660188	-80.9944797212251	-80.9944797212251
AA30143	25.2322687834209	25.2322687834209	-80.9875296839969	-80.9875296839969
AA30145	25.2331714757449	25.2331714757449	-80.9835581244346	-80.9835581244346
AA30160	25.2521366640098	25.2521366640098	-81.0108636496984	-81.0108636496984
AA30154	25.2476209736546	25.2476209736546	-81.014338693077	-81.014338693077
AA30159	25.2512321507869	25.2512321507869	-81.0232762394632	-81.0232762394632
AA30185	25.2819150397272	25.2819150397272	-81.0833745019097	-81.0833745019097
AA30184	25.2792090641035	25.2792090641035	-81.0774132086485	-81.0774132086485
AA30062	25.3071984696482	25.3071984696482	-81.0878624041264	-81.0878624041264
AA30068	25.3148689657771	25.3148689657771	-81.0968097161939	-81.0968097161939
AA30065	25.314412349392	25.314412349392	-81.1042608070295	-81.1042608070295
AA30064	25.3098922933173	25.3098922933173	-81.1107146243374	-81.1107146243374
AA30067	25.3135030657415	25.3135030657415	-81.1127049452236	-81.1127049452236
AA30060	25.3067144082789	25.3067144082789	-81.1315744793086	-81.1315744793086
AA30191	25.2926920527688	25.2926920527688	-81.1568897433317	-81.1568897433317
AA30058	25.2972058095297	25.2972058095297	-81.1583856307281	-81.1583856307281
AA30061	25.3071581659242	25.3071581659242	-81.1400194297379	-81.1400194297379
AA30073	25.3243264383506	25.3243264383506	-81.1291094888288	-81.1291094888288
AA30076	25.3265796700571	25.3265796700571	-81.1340800073167	-81.1340800073167
AA30088	25.341033165774	25.341033165774	-81.1291272142838	-81.1291272142838
AA30085	25.3351679272112	25.3351679272112	-81.1236556615733	-81.1236556615733
AA30080	25.33112950736	25.33112950736	-81.0883765047293	-81.0883765047293
AA30078	25.3297757919579	25.3297757919579	-81.0868850426014	-81.0868850426014
AA30084	25.3347604218861	25.3347604218861	-81.0481345444044	-81.0481345444044
AA30203	25.1455658656623	25.1455658656623	-81.0460757699151	-81.0460757699151
AA30201	25.1433037611171	25.1433037611171	-81.0584766518954	-81.0584766518954
AA30194	25.1342659769375	25.1342659769375	-81.0738493594712	-81.0738493594712
AA30207	25.1527708746714	25.1527708746714	-81.089239820738	-81.089239820738
AA30220	25.1690373357318	25.1690373357318	-81.0689085581077	-81.0689085581077
AA30215	25.1627242669899	25.1627242669899	-81.0470745099075	-81.0470745099075
AA30224	25.1740139364438	25.1740139364438	-81.0436054902627	-81.0436054902627
AA30225	25.1758159371862	25.1758159371862	-81.0560111505163	-81.0560111505163
AA30226	25.1789686547609	25.1789686547609	-81.0743724888558	-81.0743724888558
AA30227	25.1798680870874	25.1798680870874	-81.0813200727226	-81.0813200727226
AA30219	25.1672205915662	25.1672205915662	-81.0887541688671	-81.0887541688671
AA30216	25.1636006229034	25.1636006229034	-81.1006591731641	-81.1006591731641
AA30211	25.1599693296815	25.1599693296815	-81.125462999742	-81.125462999742
AA30217	25.1667328301242	25.1667328301242	-81.1363855117953	-81.1363855117953
AA30230	25.1856934349621	25.1856934349621	-81.1408727718615	-81.1408727718615
AA30240	25.1974330426304	25.1974330426304	-81.1413825627327	-81.1413825627327
AA30126	25.2123305241367	25.2123305241367	-81.1448742061297	-81.1448742061297
AA30120	25.2069301558642	25.2069301558642	-81.1250147702833	-81.1250147702833
AA30241	25.1983452797	25.1983452797	-81.1314577911141	-81.1314577911141
AA30234	25.1960948296571	25.1960948296571	-81.1230185769161	-81.1230185769161
AA30232	25.1870648132666	25.1870648132666	-81.1220170159651	-81.1220170159651
AA30238	25.1947488812668	25.1947488812668	-81.1120991328999	-81.1120991328999
AA30236	25.1924983592999	25.1924983592999	-81.10217171495	-81.10217171495
AA30122	25.2105732340425	25.2105732340425	-81.0808441240727	-81.0808441240727
AA30132	25.220956736262	25.220956736262	-81.084325670416	-81.084325670416
AA30128	25.2187079218357	25.2187079218357	-81.0669510142382	-81.0669510142382
AA30129	25.219618976077	25.219618976077	-81.0461036253963	-81.0461036253963
AA30130	25.2191688997366	25.2191688997366	-81.04113969065	-81.04113969065
AA30148	25.236327443647	25.236327443647	-81.0411454639672	-81.0411454639672
AA30146	25.23360964595	25.23360964595	-81.0649734332866	-81.0649734332866
AA30151	25.2430844102331	25.2430844102331	-81.0803691475094	-81.0803691475094
AA30142	25.2322282569328	25.2322282569328	-81.1101477595129	-81.1101477595129
AA30149	25.2380963982867	25.2380963982867	-81.1126353116853	-81.1126353116853
AA30153	25.2471377856126	25.2471377856126	-81.0977489566947	-81.0977489566947
AA30162	25.253926417946	25.253926417946	-81.0704459306527	-81.0704459306527
AA30164	25.2543781927596	25.2543781927596	-81.0699496718657	-81.0699496718657
AA30163	25.2539299939275	25.2539299939275	-81.0625016514995	-81.0625016514995
AA30166	25.2588996989261	25.2588996989261	-81.0555526655101	-81.0555526655101
AA40242	25.4534633951835	25.4534633951835	-80.8701363953196	-80.8701363953196
AA40145	25.4580062768387	25.4580062768387	-80.9064381711474	-80.9064381711474
AA40232	25.4507900680649	25.4507900680649	-80.9203687645673	-80.9203687645673
AA40095	25.457562693893	25.457562693893	-80.9198669586407	-80.9198669586407
AA40078	25.4643406774873	25.4643406774873	-80.9298100245823	-80.9298100245823
AA40103	25.4611846175149	25.4611846175149	-80.9402565172949	-80.9402565172949
AA40175	25.4571222559787	25.4571222559787	-80.9437399602845	-80.9437399602845
AA40129	25.4453920432025	25.4453920432025	-80.9805456180758	-80.9805456180758
AA40208	25.4616446169066	25.4616446169066	-80.9671140991378	-80.9671140991378
AA40248	25.4702234999149	25.4702234999149	-80.966614364673	-80.966614364673
AA40143	25.4792566472292	25.4792566472292	-80.981535050718	-80.981535050718
AA40025	25.4806107434724	25.4806107434724	-80.9780527294247	-80.9780527294247
AA40183	25.4796996588502	25.4796996588502	-80.9467141040918	-80.9467141040918
AA40235	25.4751651897516	25.4751651897516	-80.9079171647452	-80.9079171647452
AA40147	25.4719856061587	25.4719856061587	-80.8815569128929	-80.8815569128929
AA40153	25.488701160431	25.488701160431	-80.893479997669	-80.893479997669
AA40080	25.4873501162513	25.4873501162513	-80.8984559101333	-80.8984559101333
AA40172	25.5027249093369	25.5027249093369	-80.9402359831029	-80.9402359831029
AA40037	25.4932504455548	25.4932504455548	-80.9631255260056	-80.9631255260056
AA40105	25.5000246877494	25.5000246877494	-80.9690937559088	-80.9690937559088
AA40199	25.5140224212447	25.5140224212447	-80.9715780853352	-80.9715780853352
AA40206	25.5230544070249	25.5230544070249	-80.9810307336846	-80.9810307336846
AA40221	25.5149023235798	25.5149023235798	-80.9128627294617	-80.9128627294617
AA40081	25.5081306506694	25.5081306506694	-80.9148578488595	-80.9148578488595
AA40050	25.5040617870032	25.5040617870032	-80.9064025187961	-80.9064025187961
AA40069	25.5049619065025	25.5049619065025	-80.9019239181895	-80.9019239181895
AA40144	25.5090246068874	25.5090246068874	-80.9004279337073	-80.9004279337073
AA40059	25.5189403463757	25.5189403463757	-80.8770324488849	-80.8770324488849
AA40085	25.5202944934114	25.5202944934114	-80.8765334613311	-80.8765334613311
AA40045	25.5419818726311	25.5419818726311	-80.8949260577957	-80.8949260577957
AA40159	25.54514497494	25.54514497494	-80.8984072737357	-80.8984072737357
AA40123	25.545614408633	25.545614408633	-80.9287673424475	-80.9287673424475
AA40051	25.535693098585	25.535693098585	-80.9611218702331	-80.9611218702331
AA40071	25.5442691910746	25.5442691910746	-80.9516626669675	-80.9516626669675
AA40083	25.5460746048695	25.5460746048695	-80.9496710842601	-80.9496710842601
AA40229	25.5514956605894	25.5514956605894	-80.9586280877855	-80.9586280877855
AA40148	25.5505880185112	25.5505880185112	-80.9446918664544	-80.9446918664544
AA40174	25.5623225462068	25.5623225462068	-80.9327397175098	-80.9327397175098
AA40068	25.5573498504779	25.5573498504779	-80.920796227474	-80.920796227474
AA40249	25.5672625769793	25.5672625769793	-80.8889303873222	-80.8889303873222
AA40150	25.5704321255055	25.5704321255055	-80.9013728363319	-80.9013728363319
AA40041	25.5740484955816	25.5740484955816	-80.9078416630837	-80.9078416630837
AA40044	25.5686414495795	25.5686414495795	-80.9277581102218	-80.9277581102218
AA40028	25.5740627328979	25.5740627328979	-80.9342266500605	-80.9342266500605
AA40155	25.5898702156147	25.5898702156147	-80.9446738187199	-80.9446738187199
AA40065	25.5925825974323	25.5925825974323	-80.954132803262	-80.954132803262
AA40216	25.6065818007634	25.6065818007634	-80.9615969373425	-80.9615969373425
AA40231	25.605222742566	25.605222742566	-80.9471565513143	-80.9471565513143
AA40130	25.6016104219628	25.6016104219628	-80.9466601947542	-80.9466601947542
AA40020	25.6016070891549	25.6016070891549	-80.9381951434199	-80.9381951434199
AA40017	25.5975378919858	25.5975378919858	-80.9262469780482	-80.9262469780482
AA40076	25.5916639264441	25.5916639264441	-80.9182841323053	-80.9182841323053
AA40089	25.6006877472128	25.6006877472128	-80.9073233145828	-80.9073233145828
AA40177	25.5957051417192	25.5957051417192	-80.884920777783	-80.884920777783
AA40038	25.5920906221192	25.5920906221192	-80.881936809809	-80.881936809809
AA40192	25.5902774757276	25.5902774757276	-80.8734743434938	-80.8734743434938
AA40077	25.6038194827114	25.6038194827114	-80.8694764722287	-80.8694764722287
AA40161	25.609687852962	25.609687852962	-80.867976168647	-80.867976168647
AA40220	25.6151226791068	25.6151226791068	-80.8878901866888	-80.8878901866888
AA40132	25.6128599901936	25.6128599901936	-80.8814184221685	-80.8814184221685
AA40048	25.4508076631507	25.4508076631507	-81.0342555658747	-81.0342555658747
AA40234	25.453060551909	25.453060551909	-81.0506681453323	-81.0506681453323
AA40029	25.4553045821674	25.4553045821674	-81.0810068655692	-81.0810068655692
AA40031	25.4629765181885	25.4629765181885	-81.0879752107061	-81.0879752107061
AA40094	25.4543972243517	25.4543972243517	-81.0884663103606	-81.0884663103606
AA40057	25.4458081250899	25.4458081250899	-81.1038763777156	-81.1038763777156
AA40093	25.4507724125368	25.4507724125368	-81.1073618893547	-81.1073618893547
AA40121	25.4453044708409	25.4453044708409	-81.1615626223022	-81.1615626223022
AA40224	25.4543344293691	25.4543344293691	-81.1620720099061	-81.1620720099061
AA40046	25.4660831644687	25.4660831644687	-81.1536322197098	-81.1536322197098
AA40152	25.4597780755293	25.4597780755293	-81.1372113911757	-81.1372113911757
AA40062	25.4760406297417	25.4760406297417	-81.1287736104254	-81.1287736104254
AA40049	25.4805773339911	25.4805773339911	-81.1014190134965	-81.1014190134965
AA40074	25.4792227602697	25.4792227602697	-81.1014178771191	-81.1014178771191
AA40193	25.4706471401269	25.4706471401269	-81.0964366499277	-81.0964366499277
AA40176	25.4702176689011	25.4702176689011	-81.0531623411046	-81.0531623411046
AA40088	25.4729271795158	25.4729271795158	-81.0521687057818	-81.0521687057818
AA40226	25.465706659874	25.465706659874	-81.0397310030565	-81.0397310030565
AA40026	25.4801597741028	25.4801597741028	-81.0178482578148	-81.0178482578148
AA40066	25.4828652822256	25.4828652822256	-81.0372493704415	-81.0372493704415
AA40223	25.4864677625689	25.4864677625689	-81.0651087401977	-81.0651087401977
AA40185	25.4882659312682	25.4882659312682	-81.0810289471482	-81.0810289471482
AA40106	25.5018088142913	25.5018088142913	-81.0860133499554	-81.0860133499554
AA40204	25.5135512493626	25.5135512493626	-81.0810459126879	-81.0810459126879
AA40246	25.5045342489634	25.5045342489634	-81.0511872658014	-81.0511872658014
AA40111	25.5131150012429	25.5131150012429	-81.0457175381784	-81.0457175381784
AA40171	25.4982181854551	25.4982181854551	-81.0327764472164	-81.0327764472164
AA40173	25.5068003979376	25.5068003979376	-81.0108864549444	-81.0108864549444
AA40151	25.5122183793327	25.5122183793327	-81.0143699692609	-81.0143699692609
AA40196	25.5189904483968	25.5189904483968	-81.0208396148046	-81.0208396148046
AA40166	25.5338898736079	25.5338898736079	-80.9740617271017	-80.9740617271017
AA40063	25.5384062849436	25.5384062849436	-80.9820236853737	-80.9820236853737
AA40107	25.542470834093	25.542470834093	-80.9914793775085	-80.9914793775085
AA40014	25.5366008584424	25.5366008584424	-81.0113868195708	-81.0113868195708
AA40141	25.5492403397987	25.5492403397987	-81.0322925828662	-81.0322925828662
AA40178	25.5469720281255	25.5469720281255	-81.0646436699075	-81.0646436699075
AA40008	25.5605165212466	25.5605165212466	-81.0671398081774	-81.0671398081774
AA40157	25.560520553184	25.560520553184	-81.0576820991014	-81.0576820991014
AA40128	25.554209769868	25.554209769868	-81.015868218623	-81.015868218623
AA40110	25.5587251296104	25.5587251296104	-81.0143755122517	-81.0143755122517
AA40162	25.5636925573396	25.5636925573396	-80.9994424779143	-80.9994424779143
AA40010	25.5573701080803	25.5573701080803	-80.9815230952091	-80.9815230952091
AA40205	25.553756348742	25.553756348742	-80.9715687195526	-80.9715687195526
AA40009	25.5763348328373	25.5763348328373	-80.9909791419991	-80.9909791419991
AA40181	25.573625848582	25.573625848582	-80.9934684882075	-80.9934684882075
AA40233	25.570916776561	25.570916776561	-81.0054162537554	-81.0054162537554
AA40250	25.576783065384	25.576783065384	-81.0322999684617	-81.0322999684617
AA40219	25.577231154918	25.577231154918	-81.0452440192227	-81.0452440192227
AA40072	25.5785854009604	25.5785854009604	-81.0462402264041	-81.0462402264041
AA40033	25.5790223052008	25.5790223052008	-81.0800942464314	-81.0800942464314
AA40054	25.5866875404154	25.5866875404154	-81.0975252290236	-81.0975252290236
AA40189	25.6020397987544	25.6020397987544	-81.0965417870443	-81.0965417870443
AA40213	25.6160313352899	25.6160313352899	-81.1045210856159	-81.1045210856159
AA40131	25.6146809376072	25.6146809376072	-81.0985439336028	-81.0985439336028
AA40055	25.6137818113281	25.6137818113281	-81.0925672629328	-81.0925672629328
AA40127	25.6061237425288	25.6061237425288	-81.0582019266654	-81.0582019266654
AA40122	25.5984555033455	25.5984555033455	-81.0342975129029	-81.0342975129029
AA40117	25.6007170143523	25.6007170143523	-81.0054175954185	-81.0054175954185
AA40136	25.5844612872257	25.5844612872257	-80.9815189371915	-80.9815189371915
AA40179	25.5862668804664	25.5862668804664	-80.9780334934359	-80.9780334934359
AA40210	25.5894282858743	25.5894282858743	-80.9840076442212	-80.9840076442212
AA40126	25.5921369067088	25.5921369067088	-80.9800240423895	-80.9800240423895
AA40036	25.5975554436559	25.5975554436559	-80.9825127806166	-80.9825127806166
AA40104	25.596201311538	25.596201311538	-80.9864963538902	-80.9864963538902
AA40097	25.597556210853	25.597556210853	-80.9909775506968	-80.9909775506968
AA40237	25.6111014389073	25.6111014389073	-80.9869926639202	-80.9869926639202
AA40016	25.6138110643136	25.6138110643136	-80.9959562805906	-80.9959562805906
AA40082	25.6124565660366	25.6124565660366	-81.00093622005	-81.00093622005
AA40243	25.6083922065671	25.6083922065671	-81.0143814470847	-81.0143814470847
AA40052	25.6133556947055	25.6133556947055	-81.0338037713618	-81.0338037713618
AA40194	25.6255385591128	25.6255385591128	-81.0592074186373	-81.0592074186373
AA40087	25.6363615585559	25.6363615585559	-81.0861095214311	-81.0861095214311
AA40191	25.6395230369886	25.6395230369886	-81.0846174855388	-81.0846174855388
AA40084	25.648548177628	25.648548177628	-81.0930922077749	-81.0930922077749
AA40209	25.6476514424482	25.6476514424482	-81.0826306770135	-81.0826306770135
AA40138	25.6499112150512	25.6499112150512	-81.078647077839	-81.078647077839
AA40230	25.5925008913925	25.5925008913925	-81.16126189979	-81.16126189979
AA40096	25.6010576083687	25.6010576083687	-81.1801951237153	-81.1801951237153
AA40034	25.6078513358369	25.6078513358369	-81.1622784267683	-81.1622784267683
AA40064	25.5378227040926	25.5378227040926	-81.1975192788204	-81.1975192788204
AA40030	25.5071336802956	25.5071336802956	-81.1865228949999	-81.1865228949999
AA40047	25.481413968258	25.481413968258	-81.1725546831482	-81.1725546831482
AA40165	25.5044392559256	25.5044392559256	-81.1745777371658	-81.1745777371658
AA40137	25.5026378536747	25.5026378536747	-81.1705948593872	-81.1705948593872
